-2.4318361282348633, 0.002418994903564453, 0.14469808734456174, 11, 33.5, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.00932464429310409, 0.5632301566753722, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.012070800576891028, 0.552658446437071, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.009937678064618982, 0.6470095416340546, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.008762053080967558, 0.4438526833496659, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.4318361282348633, 0.010896708284105383, 0.639277650743826, 11, 33.5, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.010915006910051428, 0.579093031628891, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.013616476740156092, 0.7309657299257534, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.011529743671417236, 0.7076273432752395, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.438211441040039, 0.010478573186056828, 0.639837136799671, 11, 34.125, 1, 01, 05, 183, 30, 21
-2.8755290508270264, 0.003094783851078642, 0.144033786941486, 17, 65.35714285714286, 0, 01, 05, 186, 30, 24
-2.912022590637207, 0.012031163488115393, 0.460727913850995, 18, 51.285714285714285, 0, 01, 05, 186, 30, 24
-2.912022590637207, 0.008078549589429773, 0.33157982152548365, 18, 51.285714285714285, 0, 01, 05, 186, 30, 24
-2.4318361282348633, 0.005791238376072538, 0.3112467107012554, 11, 33.5, 1, 01, 05, 183, 30, 24
-2.438211441040039, 0.006010745252881922, 0.5720059015205011, 11, 34.125, 1, 01, 05, 183, 30, 24
-2.438211441040039, 0.014520602566855167, 0.6913202973442408, 11, 34.125, 1, 01, 05, 183, 30, 24
